rank_number	rank_desc	channel_code	channel_name	region_code	region_name	province_code	province_name	city_group_code	city_group_name	supervisor_id	supervisor_work_no	supervisor_name	business_type_code	business_type_name	new_tranc_cust_cnt	sales_value	sales_value_share	profit	profit_rate	operating_profit	month	date_mark
2	省区	1	大客户	4	华北大区	26	陕西省	17	西安市				1	日配业务		10240000		1433392.23	0.13997971		202501	M
2	省区	1	大客户	4	华北大区	19	河南省	28	郑州市				1	日配业务		12000000		1705755	0.14214625		202501	M
2	省区	1	大客户	4	华北大区	905	东北	38	东丰				1	日配业务		2080000		208000	0.1		202501	M
2	省区	1	大客户	4	华北大区	905	东北	44	大连				1	日配业务		3901500		569619	0.146		202501	M
2	省区	1	大客户	4	华北大区	905	东北	33	哈尔滨市				1	日配业务		4566000		730560	0.16		202501	M
2	省区	1	大客户	1	华东大区	904	上海	35	上海松江				1	日配业务		18437718.13		1800535.244	0.097654993		202501	M
2	省区	1	大客户	1	华东大区	904	上海	7	江苏苏州				1	日配业务		4800000		816003.0406	0.170000633		202501	M
2	省区	1	大客户	1	华东大区	902	江苏南京	6	南京主城				1	日配业务		12500000		2191081.807	0.175286545		202501	M
2	省区	1	大客户	1	华东大区	902	江苏南京	41	江苏盐城				1	日配业务		600000		115199.9969	0.191999995		202501	M
2	省区	1	大客户	1	华东大区	13	浙江省	8	杭州市				1	日配业务		5743373.46		947037.0931	0.164892132		202501	M
2	省区	1	大客户	1	华东大区	13	浙江省	9	宁波市				1	日配业务		18000000		1494736.834	0.083040935		202501	M
2	省区	1	大客户	1	华东大区	13	浙江省	36	台州市				1	日配业务		1280000		248499.9984	0.194140624		202501	M
2	省区	1	大客户	1	华东大区	11	安徽省	14	合肥市				1	日配业务		10800000		2041220.688	0.189001916		202501	M
2	省区	1	大客户	1	华东大区	11	安徽省	45	阜阳市				1	日配业务		2400000		454301.9167	0.189292465		202501	M
2	省区	1	大客户	1	华东大区	18	湖北省	32	武汉市				1	日配业务		1361699.997		178668.0008	0.131209518		202501	M
2	省区	1	大客户	2	华南大区	15	福建省	5	福州市				1	日配业务		18845500		4889504.096	0.259452076		202502	M
2	省区	1	大客户	2	华南大区	15	福建省	4	厦门市				1	日配业务		4500000		1018199.997	0.226266666		202502	M
2	省区	1	大客户	2	华南大区	15	福建省	1	泉州市				1	日配业务		3864000		777399.9905	0.201190474		202502	M
2	省区	1	大客户	2	华南大区	15	福建省	2	莆田市				1	日配业务		2975000		543700.0223	0.18275631		202502	M
2	省区	1	大客户	2	华南大区	15	福建省	3	南平市				1	日配业务		2385000		552823.753	0.23179193		202502	M
2	省区	1	大客户	2	华南大区	15	福建省	26	三明市				1	日配业务		2016000		378639.9994	0.18781746		202502	M
2	省区	1	大客户	2	华南大区	15	福建省	25	宁德市				1	日配业务		0		0			202502	M
2	省区	1	大客户	2	华南大区	15	福建省	24	龙岩市				1	日配业务		1780000		264327.5258	0.14849861		202502	M
2	省区	1	大客户	2	华南大区	20	广东深圳	15	深圳市				1	日配业务		9900000		1579432.432	0.159538629		202502	M
2	省区	1	大客户	2	华南大区	14	江西省	39	南昌市				1	日配业务		1506353.19		396515.2564	0.26322861		202502	M
2	省区	1	大客户	2	华南大区	906	广东广州	40	广东广州				1	日配业务		4550000		879079.5368	0.193204294		202502	M
2	省区	1	大客户	3	华西大区	32	重庆市	12	重庆主城				1	日配业务		28776000		5415120.052	0.18818182		202502	M
2	省区	1	大客户	3	华西大区	32	重庆市	23	万州区				1	日配业务		880000		219679.9985	0.249636362		202502	M
2	省区	1	大客户	3	华西大区	32	重庆市	22	黔江区				1	日配业务		1120000		235520.0005	0.210285715		202502	M
2	省区	1	大客户	3	华西大区	32	重庆市	46	石柱县				1	日配业务		0		0			202502	M
2	省区	1	大客户	3	华西大区	24	四川省	13	成都市				1	日配业务		19110000		3925170.113	0.20539875		202502	M
2	省区	1	大客户	3	华西大区	24	四川省	42	宜宾				1	日配业务		1660000		306316.9866	0.184528305		202502	M
2	省区	1	大客户	3	华西大区	23	贵州省	16	贵阳市				1	日配业务		3620000		899613.6145	0.248512048		202502	M
2	省区	1	大客户	4	华北大区	1	北京市	10	北京市				1	日配业务		45900000		9088199.993	0.198		202502	M
2	省区	1	大客户	4	华北大区	6	河北省	18	石家庄市				1	日配业务		13100000		1873373.36	0.1430056		202502	M
2	省区	1	大客户	4	华北大区	26	陕西省	17	西安市				1	日配业务		11000000		1519949.31	0.13817721		202502	M
2	省区	1	大客户	4	华北大区	19	河南省	28	郑州市				1	日配业务		11000000		1558051	0.141641		202502	M
2	省区	1	大客户	4	华北大区	905	东北	38	东丰				1	日配业务		2142000		218484	0.102		202502	M
2	省区	1	大客户	4	华北大区	905	东北	44	大连				1	日配业务		4830000		695520	0.144		202502	M
2	省区	1	大客户	4	华北大区	905	东北	33	哈尔滨市				1	日配业务		4200000		751800	0.179		202502	M
2	省区	1	大客户	1	华东大区	904	上海	35	上海松江				1	日配业务		13937387.04		1318390.252	0.094593789		202502	M
2	省区	1	大客户	1	华东大区	904	上海	7	江苏苏州				1	日配业务		3600000		702032.8134	0.195009115		202502	M
2	省区	1	大客户	1	华东大区	902	江苏南京	6	南京主城				1	日配业务		9500000		1792081.799	0.188640189		202502	M
2	省区	1	大客户	1	华东大区	902	江苏南京	41	江苏盐城				1	日配业务		400000		84200.00228	0.210500006		202502	M
2	省区	1	大客户	1	华东大区	13	浙江省	8	杭州市				1	日配业务		5046398.6		863638.3548	0.171139544		202502	M
2	省区	1	大客户	1	华东大区	13	浙江省	9	宁波市				1	日配业务		16000000		1263157.902	0.078947369		202502	M
2	省区	1	大客户	1	华东大区	13	浙江省	36	台州市				1	日配业务		1200000		232049.9993	0.193374999		202502	M
2	省区	1	大客户	1	华东大区	11	安徽省	14	合肥市				1	日配业务		9500000		1804982.44	0.189998152		202502	M
2	省区	1	大客户	1	华东大区	11	安徽省	45	阜阳市				1	日配业务		1600000		312682.0204	0.195426263		202502	M
2	省区	1	大客户	1	华东大区	18	湖北省	32	武汉市				1	日配业务		1457300		196344.6009	0.134731765		202502	M
2	省区	1	大客户	2	华南大区	15	福建省	5	福州市				1	日配业务		22829500		5828466.369	0.255304162		202503	M
2	省区	1	大客户	2	华南大区	15	福建省	4	厦门市				1	日配业务		5100000		1121749.995	0.219950979		202503	M
2	省区	1	大客户	2	华南大区	15	福建省	1	泉州市				1	日配业务		4536000		966599.9975	0.213095238		202503	M
2	省区	1	大客户	2	华南大区	15	福建省	2	莆田市				1	日配业务		4355000		976580.0071	0.2242434		202503	M
2	省区	1	大客户	2	华南大区	15	福建省	3	南平市				1	日配业务		2892000		654513.9696	0.2263188		202503	M
2	省区	1	大客户	2	华南大区	15	福建省	26	三明市				1	日配业务		2520000		480799.998	0.19079365		202503	M
2	省区	1	大客户	2	华南大区	15	福建省	25	宁德市				1	日配业务		0		0			202503	M
2	省区	1	大客户	2	华南大区	15	福建省	24	龙岩市				1	日配业务		1370000		221321.1298	0.16154827		202503	M
2	省区	1	大客户	2	华南大区	20	广东深圳	15	深圳市				1	日配业务		19350000		3122366.376	0.161362603		202503	M
2	省区	1	大客户	2	华南大区	14	江西省	39	南昌市				1	日配业务		2050985.37		351337.3421	0.17130173		202503	M
2	省区	1	大客户	2	华南大区	906	广东广州	40	广东广州				1	日配业务		5200000		1085055.219	0.208664465		202503	M
2	省区	1	大客户	3	华西大区	32	重庆市	12	重庆主城				1	日配业务		35640000		7111799.838	0.19954545		202503	M
2	省区	1	大客户	3	华西大区	32	重庆市	23	万州区				1	日配业务		1320000		337019.9976	0.25531818		202503	M
2	省区	1	大客户	3	华西大区	32	重庆市	22	黔江区				1	日配业务		2205000		447929.9973	0.203142856		202503	M
2	省区	1	大客户	3	华西大区	32	重庆市	46	石柱县				1	日配业务		0		0			202503	M
2	省区	1	大客户	3	华西大区	24	四川省	13	成都市				1	日配业务		20384000		4306805.742	0.211283641		202503	M
2	省区	1	大客户	3	华西大区	24	四川省	42	宜宾				1	日配业务		1960000		357074.4651	0.18218085		202503	M
2	省区	1	大客户	3	华西大区	23	贵州省	16	贵阳市				1	日配业务		5260000		1306064.929	0.248301317		202503	M
2	省区	1	大客户	4	华北大区	1	北京市	10	北京市				1	日配业务		46750000		9350000.116	0.200000002		202503	M
2	省区	1	大客户	4	华北大区	6	河北省	18	石家庄市				1	日配业务		17500000		2537866.625	0.14502095		202503	M
2	省区	1	大客户	4	华北大区	26	陕西省	17	西安市				1	日配业务		13000000		1767474.67	0.13595959		202503	M
2	省区	1	大客户	4	华北大区	19	河南省	28	郑州市				1	日配业务		16500000		2358100	0.142915152		202503	M
2	省区	1	大客户	4	华北大区	905	东北	38	东丰				1	日配业务		2121000		226947	0.107		202503	M
2	省区	1	大客户	4	华北大区	905	东北	44	大连				1	日配业务		3900000		569400	0.146		202503	M
2	省区	1	大客户	4	华北大区	905	东北	33	哈尔滨市				1	日配业务		4520000		741280	0.164		202503	M
2	省区	1	大客户	1	华东大区	904	上海	35	上海松江				1	日配业务		18874111.87		1914323.453	0.101425882		202503	M
2	省区	1	大客户	1	华东大区	904	上海	7	江苏苏州				1	日配业务		8200000		1336579.708	0.162997525		202503	M
2	省区	1	大客户	1	华东大区	902	江苏南京	6	南京主城				1	日配业务		14000000		2553081.821	0.182362987		202503	M
2	省区	1	大客户	1	华东大区	902	江苏南京	41	江苏盐城				1	日配业务		650000		133588.0013	0.205520002		202503	M
2	省区	1	大客户	1	华东大区	13	浙江省	8	杭州市				1	日配业务		5930000		1001005.791	0.168803675		202503	M
2	省区	1	大客户	1	华东大区	13	浙江省	9	宁波市				1	日配业务		18000000		1505263.142	0.08362573		202503	M
2	省区	1	大客户	1	华东大区	13	浙江省	36	台州市				1	日配业务		1800000		337000.0015	0.187222223		202503	M
2	省区	1	大客户	1	华东大区	11	安徽省	14	合肥市				1	日配业务		11500000		2403505.198	0.209000452		202503	M
2	省区	1	大客户	1	华东大区	11	安徽省	45	阜阳市				1	日配业务		2600000		551119.1445	0.211968902		202503	M
2	省区	1	大客户	1	华东大区	18	湖北省	32	武汉市				1	日配业务		1771000		248426.0004	0.140274421		202503	M
2	省区	1	大客户	2	华南大区	15	福建省	5	福州市				1	日配业务		23244500		5912737.818	0.254371478		202504	M
2	省区	1	大客户	2	华南大区	15	福建省	4	厦门市				1	日配业务		5300000		1167049.996	0.220198112		202504	M
2	省区	1	大客户	2	华南大区	15	福建省	1	泉州市				1	日配业务		4536000		901800.0028	0.198809524		202504	M
2	省区	1	大客户	2	华南大区	15	福建省	2	莆田市				1	日配业务		4550000		984799.9525	0.21643955		202504	M
2	省区	1	大客户	2	华南大区	15	福建省	3	南平市				1	日配业务		2905000		670179.7525	0.23069871		202504	M
2	省区	1	大客户	2	华南大区	15	福建省	26	三明市				1	日配业务		2520000		495799.9956	0.19674603		202504	M
2	省区	1	大客户	2	华南大区	15	福建省	25	宁德市				1	日配业务		0		0			202504	M
2	省区	1	大客户	2	华南大区	15	福建省	24	龙岩市				1	日配业务		2270000		359025.1069	0.15816084		202504	M
2	省区	1	大客户	2	华南大区	20	广东深圳	15	深圳市				1	日配业务		19350000		3179781.219	0.164329779		202504	M
2	省区	1	大客户	2	华南大区	14	江西省	39	南昌市				1	日配业务		1848997.99		491938.2665	0.26605668		202504	M
2	省区	1	大客户	2	华南大区	906	广东广州	40	广东广州				1	日配业务		5850000		1217160.93	0.208061697		202504	M
2	省区	1	大客户	3	华西大区	32	重庆市	12	重庆主城				1	日配业务		39292000		7974490.179	0.20295455		202504	M
2	省区	1	大客户	3	华西大区	32	重庆市	23	万州区				1	日配业务		1364000		351353.9958	0.257590906		202504	M
2	省区	1	大客户	3	华西大区	32	重庆市	22	黔江区				1	日配业务		2135000		439810.0046	0.206000002		202504	M
2	省区	1	大客户	3	华西大区	32	重庆市	46	石柱县				1	日配业务		0		0			202504	M
2	省区	1	大客户	3	华西大区	24	四川省	13	成都市				1	日配业务		21233400		4679973.75	0.220406235		202504	M
2	省区	1	大客户	3	华西大区	24	四川省	42	宜宾				1	日配业务		2060000		380002.0307	0.184467005		202504	M
2	省区	1	大客户	3	华西大区	23	贵州省	16	贵阳市				1	日配业务		5600000		1328387.67	0.237212084		202504	M
2	省区	1	大客户	4	华北大区	1	北京市	10	北京市				1	日配业务		48025000		9605000.046	0.200000001		202504	M
2	省区	1	大客户	4	华北大区	6	河北省	18	石家庄市				1	日配业务		18100000		2660700	0.147		202504	M
2	省区	1	大客户	4	华北大区	26	陕西省	17	西安市				1	日配业务		13600000		1886423.904	0.13870764		202504	M
2	省区	1	大客户	4	华北大区	19	河南省	28	郑州市				1	日配业务		14600000		2105252	0.144195342		202504	M
2	省区	1	大客户	4	华北大区	905	东北	38	东丰				1	日配业务		1659000		225624	0.136		202504	M
2	省区	1	大客户	4	华北大区	905	东北	44	大连				1	日配业务		4280000		594920	0.139		202504	M
2	省区	1	大客户	4	华北大区	905	东北	33	哈尔滨市				1	日配业务		5246000		876082	0.167		202504	M
2	省区	1	大客户	1	华东大区	904	上海	35	上海松江				1	日配业务		19546899.34		2007681.665	0.102711004		202504	M
2	省区	1	大客户	1	华东大区	904	上海	7	江苏苏州				1	日配业务		9020000		1488241.475	0.164993512		202504	M
2	省区	1	大客户	1	华东大区	902	江苏南京	6	南京主城				1	日配业务		15000000		2751081.807	0.183405454		202504	M
2	省区	1	大客户	1	华东大区	902	江苏南京	41	江苏盐城				1	日配业务		1120000		181999.9998	0.1625		202504	M
2	省区	1	大客户	1	华东大区	13	浙江省	8	杭州市				1	日配业务		6400000		1048800.003	0.163875		202504	M
2	省区	1	大客户	1	华东大区	13	浙江省	9	宁波市				1	日配业务		18000000		1505263.142	0.08362573		202504	M
2	省区	1	大客户	1	华东大区	13	浙江省	36	台州市				1	日配业务		2300000		366750.0015	0.159456522		202504	M
2	省区	1	大客户	1	华东大区	11	安徽省	14	合肥市				1	日配业务		11800000		2466187.626	0.208998951		202504	M
2	省区	1	大客户	1	华东大区	11	安徽省	45	阜阳市				1	日配业务		2400000		511919.1472	0.213299645		202504	M
2	省区	1	大客户	1	华东大区	18	湖北省	32	武汉市				1	日配业务		1848000		254279.9995	0.137597402		202504	M
2	省区	1	大客户	2	华南大区	15	福建省	5	福州市				1	日配业务		20303500		5259994.38	0.259068357		202505	M
2	省区	1	大客户	2	华南大区	15	福建省	4	厦门市				1	日配业务		5600000		1224999.999	0.21875		202505	M
2	省区	1	大客户	2	华南大区	15	福建省	1	泉州市				1	日配业务		4032000		820800.0059	0.20357143		202505	M
2	省区	1	大客户	2	华南大区	15	福建省	2	莆田市				1	日配业务		4225000		897099.9537	0.21233135		202505	M
2	省区	1	大客户	2	华南大区	15	福建省	3	南平市				1	日配业务		2392500		665521.0073	0.2781697		202505	M
2	省区	1	大客户	2	华南大区	15	福建省	26	三明市				1	日配业务		2520000		504799.9992	0.20031746		202505	M
2	省区	1	大客户	2	华南大区	15	福建省	25	宁德市				1	日配业务		0		0			202505	M
2	省区	1	大客户	2	华南大区	15	福建省	24	龙岩市				1	日配业务		2250000		403641.135	0.17939606		202505	M
2	省区	1	大客户	2	华南大区	20	广东深圳	15	深圳市				1	日配业务		19800000		3382652.048	0.170841013		202505	M
2	省区	1	大客户	2	华南大区	14	江西省	39	南昌市				1	日配业务		1984027.73		275675.5541	0.13894743		202505	M
2	省区	1	大客户	2	华南大区	906	广东广州	40	广东广州				1	日配业务		6500000		1396117.449	0.2147873		202505	M
2	省区	1	大客户	3	华西大区	32	重庆市	12	重庆主城				1	日配业务		35156000		6815470.128	0.19386364		202505	M
2	省区	1	大客户	3	华西大区	32	重庆市	23	万州区				1	日配业务		1364000		346703.9998	0.254181818		202505	M
2	省区	1	大客户	3	华西大区	32	重庆市	22	黔江区				1	日配业务		2030000		421080.0028	0.207428573		202505	M
2	省区	1	大客户	3	华西大区	32	重庆市	46	石柱县				1	日配业务		0		0			202505	M
2	省区	1	大客户	3	华西大区	24	四川省	13	成都市				1	日配业务		21233400		4717499.681	0.222173542		202505	M
2	省区	1	大客户	3	华西大区	24	四川省	42	宜宾				1	日配业务		2130000		399479.4123	0.18754902		202505	M
2	省区	1	大客户	3	华西大区	23	贵州省	16	贵阳市				1	日配业务		5000000		1171517.068	0.234303414		202505	M
2	省区	1	大客户	4	华北大区	1	北京市	10	北京市				1	日配业务		48875000		10019374.9	0.204999998		202505	M
2	省区	1	大客户	4	华北大区	6	河北省	18	石家庄市				1	日配业务		18700000		2786300	0.149		202505	M
2	省区	1	大客户	4	华北大区	26	陕西省	17	西安市				1	日配业务		13800000		1966949.328	0.14253256		202505	M
2	省区	1	大客户	4	华北大区	19	河南省	28	郑州市				1	日配业务		14000000		2031610	0.145115		202505	M
2	省区	1	大客户	4	华北大区	905	东北	38	东丰				1	日配业务		1659000		285348	0.172		202505	M
2	省区	1	大客户	4	华北大区	905	东北	44	大连				1	日配业务		4480000		748160	0.167		202505	M
2	省区	1	大客户	4	华北大区	905	东北	33	哈尔滨市				1	日配业务		5483000		773103	0.141		202505	M
2	省区	1	大客户	1	华东大区	904	上海	35	上海松江				1	日配业务		19883293.08		2071419.402	0.10417889		202505	M
2	省区	1	大客户	1	华东大区	904	上海	7	江苏苏州				1	日配业务		9130000		1497287.096	0.163996396		202505	M
2	省区	1	大客户	1	华东大区	902	江苏南京	6	南京主城				1	日配业务		15500000		2851581.822	0.183973021		202505	M
2	省区	1	大客户	1	华东大区	902	江苏南京	41	江苏盐城				1	日配业务		1280000		211200.0035	0.165000003		202505	M
2	省区	1	大客户	1	华东大区	13	浙江省	8	杭州市				1	日配业务		6750000		1090000.001	0.161481482		202505	M
2	省区	1	大客户	1	华东大区	13	浙江省	9	宁波市				1	日配业务		18000000		1505263.142	0.08362573		202505	M
2	省区	1	大客户	1	华东大区	13	浙江省	36	台州市				1	日配业务		2300000		376900.0012	0.163869566		202505	M
2	省区	1	大客户	1	华东大区	11	安徽省	14	合肥市				1	日配业务		11700000		2399663.172	0.205099416		202505	M
2	省区	1	大客户	1	华东大区	11	安徽省	45	阜阳市				1	日配业务		2500000		520319.1502	0.20812766		202505	M
2	省区	1	大客户	1	华东大区	18	湖北省	32	武汉市				1	日配业务		1935000		261696.753	0.1352438		202505	M
2	省区	1	大客户	2	华南大区	15	福建省	5	福州市				1	日配业务		20843000		5401491.148	0.259151329		202506	M
2	省区	1	大客户	2	华南大区	15	福建省	4	厦门市				1	日配业务		6100000		1328249.998	0.217745901		202506	M
2	省区	1	大客户	2	华南大区	15	福建省	1	泉州市				1	日配业务		4620000		957000.0179	0.207142861		202506	M
2	省区	1	大客户	2	华南大区	15	福建省	2	莆田市				1	日配业务		4355000		956680.0087	0.21967394		202506	M
2	省区	1	大客户	2	华南大区	15	福建省	3	南平市				1	日配业务		2450000		622946.2855	0.25426379		202506	M
2	省区	1	大客户	2	华南大区	15	福建省	26	三明市				1	日配业务		2358720		480916.8026	0.20388889		202506	M
2	省区	1	大客户	2	华南大区	15	福建省	25	宁德市				1	日配业务		0		0			202506	M
2	省区	1	大客户	2	华南大区	15	福建省	24	龙岩市				1	日配业务		2380000		412641.1394	0.17337863		202506	M
2	省区	1	大客户	2	华南大区	20	广东深圳	15	深圳市				1	日配业务		19800000		3617195.898	0.182686662		202506	M
2	省区	1	大客户	2	华南大区	14	江西省	39	南昌市				1	日配业务		2174907.77		283092.4766	0.13016298		202506	M
2	省区	1	大客户	2	华南大区	906	广东广州	40	广东广州				1	日配业务		6500000		1396790.186	0.214890798		202506	M
2	省区	1	大客户	3	华西大区	32	重庆市	12	重庆主城				1	日配业务		39952000		7881440.109	0.19727273		202506	M
2	省区	1	大客户	3	华西大区	32	重庆市	23	万州区				1	日配业务		1188000		303318.0026	0.255318184		202506	M
2	省区	1	大客户	3	华西大区	32	重庆市	22	黔江区				1	日配业务		2114000		444544.0071	0.210285718		202506	M
2	省区	1	大客户	3	华西大区	32	重庆市	46	石柱县				1	日配业务		0		0			202506	M
2	省区	1	大客户	3	华西大区	24	四川省	13	成都市				1	日配业务		22082700		4906174.939	0.222172784		202506	M
2	省区	1	大客户	3	华西大区	24	四川省	42	宜宾				1	日配业务		2300000		434595.4539	0.188954545		202506	M
2	省区	1	大客户	3	华西大区	23	贵州省	16	贵阳市				1	日配业务		5920000		1423517.06	0.240458963		202506	M
2	省区	1	大客户	4	华北大区	1	北京市	10	北京市				1	日配业务		50150000		10280749.87	0.204999997		202506	M
2	省区	1	大客户	4	华北大区	6	河北省	18	石家庄市				1	日配业务		19200000		2897280	0.1509		202506	M
2	省区	1	大客户	4	华北大区	26	陕西省	17	西安市				1	日配业务		13900000		1875898.547	0.13495673		202506	M
2	省区	1	大客户	4	华北大区	19	河南省	28	郑州市				1	日配业务		16500000		2400250	0.145469697		202506	M
2	省区	1	大客户	4	华北大区	905	东北	38	东丰				1	日配业务		1701000		260253	0.153		202506	M
2	省区	1	大客户	4	华北大区	905	东北	44	大连				1	日配业务		4633000		820041	0.177		202506	M
2	省区	1	大客户	4	华北大区	905	东北	33	哈尔滨市				1	日配业务		5380000		774720	0.144		202506	M
2	省区	1	大客户	1	华东大区	904	上海	35	上海松江				1	日配业务		20279686.82		2116731.258	0.10437692		202506	M
2	省区	1	大客户	1	华东大区	904	上海	7	江苏苏州				1	日配业务		9660000		1574546.273	0.162996509		202506	M
2	省区	1	大客户	1	华东大区	902	江苏南京	6	南京主城				1	日配业务		15000000		2785081.806	0.18567212		202506	M
2	省区	1	大客户	1	华东大区	902	江苏南京	41	江苏盐城				1	日配业务		1360000		231199.9978	0.169999998		202506	M
2	省区	1	大客户	1	华东大区	13	浙江省	8	杭州市				1	日配业务		7080000		1140119.996	0.161033898		202506	M
2	省区	1	大客户	1	华东大区	13	浙江省	9	宁波市				1	日配业务		18000000		1505263.142	0.08362573		202506	M
2	省区	1	大客户	1	华东大区	13	浙江省	36	台州市				1	日配业务		2500000		406299.9983	0.162519999		202506	M
2	省区	1	大客户	1	华东大区	11	安徽省	14	合肥市				1	日配业务		12350000		2457743.874	0.199007601		202506	M
2	省区	1	大客户	1	华东大区	11	安徽省	45	阜阳市				1	日配业务		2600000		545902.2418	0.209962401		202506	M
2	省区	1	大客户	1	华东大区	18	湖北省	32	武汉市				1	日配业务		2170000		294419.999	0.135677419		202506	M
2	省区	1	大客户	2	华南大区	15	福建省	5	福州市				1	日配业务		19920500		5224820.155	0.262283585		202507	M
2	省区	1	大客户	2	华南大区	15	福建省	4	厦门市				1	日配业务		5600000		1225000	0.21875		202507	M
2	省区	1	大客户	2	华南大区	15	福建省	1	泉州市				1	日配业务		4788000		963300.0185	0.20119048		202507	M
2	省区	1	大客户	2	华南大区	15	福建省	2	莆田市				1	日配业务		3835000		771359.9732	0.20113689		202507	M
2	省区	1	大客户	2	华南大区	15	福建省	3	南平市				1	日配业务		2599500		666491.056	0.25639202		202507	M
2	省区	1	大客户	2	华南大区	15	福建省	26	三明市				1	日配业务		2304000		465279.9898	0.20194444		202507	M
2	省区	1	大客户	2	华南大区	15	福建省	25	宁德市				1	日配业务		0		0			202507	M
2	省区	1	大客户	2	华南大区	15	福建省	24	龙岩市				1	日配业务		3400000		558858.714	0.16437021		202507	M
2	省区	1	大客户	2	华南大区	20	广东深圳	15	深圳市				1	日配业务		13500000		2761253.742	0.204537314		202507	M
2	省区	1	大客户	2	华南大区	14	江西省	39	南昌市				1	日配业务		2224307.3		403194.1564	0.18126729		202507	M
2	省区	1	大客户	2	华南大区	906	广东广州	40	广东广州				1	日配业务		7875000		1567340.795	0.199027403		202507	M
2	省区	1	大客户	3	华西大区	32	重庆市	12	重庆主城				1	日配业务		30008000		5749260.027	0.19159091		202507	M
2	省区	1	大客户	3	华西大区	32	重庆市	23	万州区				1	日配业务		1188000		287117.995	0.241681814		202507	M
2	省区	1	大客户	3	华西大区	32	重庆市	22	黔江区				1	日配业务		1008000		211968.0025	0.210285717		202507	M
2	省区	1	大客户	3	华西大区	32	重庆市	46	石柱县				1	日配业务		0		0			202507	M
2	省区	1	大客户	3	华西大区	24	四川省	13	成都市				1	日配业务		19959400		4087712.27	0.20480136		202507	M
2	省区	1	大客户	3	华西大区	24	四川省	42	宜宾				1	日配业务		2380000		454392.1131	0.190921056		202507	M
2	省区	1	大客户	3	华西大区	23	贵州省	16	贵阳市				1	日配业务		5790000		1278034.318	0.220731316		202507	M
2	省区	1	大客户	4	华北大区	1	北京市	10	北京市				1	日配业务		50150000		9929700.007	0.198		202507	M
2	省区	1	大客户	4	华北大区	6	河北省	18	石家庄市				1	日配业务		17200000		2629880	0.1529		202507	M
2	省区	1	大客户	4	华北大区	26	陕西省	17	西安市				1	日配业务		14200000		1994949.196	0.14048938		202507	M
2	省区	1	大客户	4	华北大区	19	河南省	28	郑州市				1	日配业务		14500000		2105271.4	0.145191131		202507	M
2	省区	1	大客户	4	华北大区	905	东北	38	东丰				1	日配业务		1580000		183280	0.116		202507	M
2	省区	1	大客户	4	华北大区	905	东北	44	大连				1	日配业务		4406000		700554	0.159		202507	M
2	省区	1	大客户	4	华北大区	905	东北	33	哈尔滨市				1	日配业务		5300000		901000	0.17		202507	M
2	省区	1	大客户	1	华东大区	904	上海	35	上海松江				1	日配业务		20857916.79		2176559.403	0.104351716		202507	M
