rank_number	rank_desc	channel_code	channel_name	region_code	region_name	province_code	province_name	city_group_code	city_group_name	supervisor_id	supervisor_work_no	supervisor_name	business_type_code	business_type_name	new_tranc_cust_cnt	sales_value	sales_value_share	profit	profit_rate	operating_profit	month	date_mark
2	省区	1	大客户	4	华北大区	26	陕西省	17	西安市				1	日配业务		15200000		2162786.092	0.142288559		202508	M
2	省区	1	大客户	4	华北大区	19	河南省	28	郑州市				1	日配业务		15000000		2190456.635	0.146030442		202508	M
2	省区	1	大客户	4	华北大区	905	东北	38	东丰				1	日配业务		1680000		231457.2152	0.137772152		202508	M
2	省区	1	大客户	4	华北大区	905	东北	44	大连				1	日配业务		4280000		805776.3772	0.188265509		202508	M
2	省区	1	大客户	4	华北大区	905	东北	33	哈尔滨市				1	日配业务		5440000		948089.0249	0.174281071		202508	M
2	省区	1	大客户	1	华东大区	904	上海	35	上海松江				1	日配业务		23700000		2463157.895	0.103930713		202508	M
2	省区	1	大客户	1	华东大区	904	上海	7	江苏苏州				1	日配业务		4800000		1008006.3	0.210001313		202508	M
2	省区	1	大客户	1	华东大区	902	江苏南京	6	南京主城				1	日配业务		11300000		2179321.805	0.192860337		202508	M
2	省区	1	大客户	1	华东大区	902	江苏南京	41	江苏盐城				1	日配业务		960000		164999.9998	0.171875		202508	M
2	省区	1	大客户	1	华东大区	13	浙江省	8	杭州市				1	日配业务		7430000		1189220.963	0.160056657		202508	M
2	省区	1	大客户	1	华东大区	13	浙江省	9	宁波市				1	日配业务		18500000		1536405.006	0.083048919		202508	M
2	省区	1	大客户	1	华东大区	13	浙江省	36	台州市				1	日配业务		2750000		442528.7356	0.16091954		202508	M
2	省区	1	大客户	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A				1	日配业务		0		0	0		202508	M
2	省区	1	大客户	1	华东大区	11	安徽省	14	合肥市				1	日配业务		10000000		1750017.543	0.175001754		202508	M
2	省区	1	大客户	1	华东大区	11	安徽省	45	阜阳市				1	日配业务		2300000		410525.6501	0.178489413		202508	M
2	省区	1	大客户	1	华东大区	18	湖北省	32	武汉市				1	日配业务		2184000		356580	0.163269231		202508	M
2	省区	1	大客户	2	华南大区	15	福建省	5	福州市				1	日配业务		24904500		6445075.603	0.258791608		202509	M
2	省区	1	大客户	2	华南大区	15	福建省	4	厦门市				1	日配业务		6500000		1359899.978	0.209215381		202509	M
2	省区	1	大客户	2	华南大区	15	福建省	1	泉州市				1	日配业务		5208000		1016800.002	0.195238096		202509	M
2	省区	1	大客户	2	华南大区	15	福建省	2	莆田市				1	日配业务		4225000		967600.01	0.229017754		202509	M
2	省区	1	大客户	2	华南大区	15	福建省	3	南平市				1	日配业务		3262500		786263.8558	0.241000416		202509	M
2	省区	1	大客户	2	华南大区	15	福建省	26	三明市				1	日配业务		2724480		557619.2088	0.204669959		202509	M
2	省区	1	大客户	2	华南大区	15	福建省	25	宁德市				1	日配业务		0		0			202509	M
2	省区	1	大客户	2	华南大区	15	福建省	24	龙岩市				1	日配业务		2920000		520533.0999	0.17826476		202509	M
2	省区	1	大客户	2	华南大区	20	广东深圳	15	深圳市				1	日配业务		20700000		4035979.899	0.194974874		202509	M
2	省区	1	大客户	2	华南大区	14	江西省	39	南昌市				1	日配业务		3170560.46		720446.9594	0.22723016		202509	M
2	省区	1	大客户	2	华南大区	906	广东广州	40	广东广州				1	日配业务		9380000		1909954.751	0.20361991		202509	M
2	省区	1	大客户	3	华西大区	32	重庆市	12	重庆主城				1	日配业务		40392000		7830540	0.193863636		202509	M
2	省区	1	大客户	3	华西大区	32	重庆市	23	万州区				1	日配业务		1452000		354222.0001	0.243954545		202509	M
2	省区	1	大客户	3	华西大区	32	重庆市	22	黔江区				1	日配业务		2233000		463188	0.207428571		202509	M
2	省区	1	大客户	3	华西大区	32	重庆市	46	石柱县				1	日配业务		0		0			202509	M
2	省区	1	大客户	3	华西大区	24	四川省	13	成都市				1	日配业务		22507400		4980599.266	0.221287188		202509	M
2	省区	1	大客户	3	华西大区	24	四川省	42	宜宾				1	日配业务		2710000		509772.973	0.188108108		202509	M
2	省区	1	大客户	3	华西大区	23	贵州省	16	贵阳市				1	日配业务		6320000		1483589.081	0.234745108		202509	M
2	省区	1	大客户	4	华北大区	1	北京市	10	北京市				1	日配业务		51425000		10542094.47	0.204999406		202509	M
2	省区	1	大客户	4	华北大区	6	河北省	18	石家庄市				1	日配业务		19800000		3107479.64	0.156943416		202509	M
2	省区	1	大客户	4	华北大区	26	陕西省	17	西安市				1	日配业务		15500000		2210371.853	0.142604636		202509	M
2	省区	1	大客户	4	华北大区	19	河南省	28	郑州市				1	日配业务		19000000		2774661.467	0.146034814		202509	M
2	省区	1	大客户	4	华北大区	905	东北	38	东丰				1	日配业务		1820000		293475	0.16125		202509	M
2	省区	1	大客户	4	华北大区	905	东北	44	大连				1	日配业务		4110000		760484.5844	0.185032746		202509	M
2	省区	1	大客户	4	华北大区	905	东北	33	哈尔滨市				1	日配业务		5300000		999867.7039	0.188654284		202509	M
2	省区	1	大客户	1	华东大区	904	上海	35	上海松江				1	日配业务		24125000		2536842.105	0.105154077		202509	M
2	省区	1	大客户	1	华东大区	904	上海	7	江苏苏州				1	日配业务		10500000		1711500	0.163		202509	M
2	省区	1	大客户	1	华东大区	902	江苏南京	6	南京主城				1	日配业务		17000000		3152401.813	0.185435401		202509	M
2	省区	1	大客户	1	华东大区	902	江苏南京	41	江苏盐城				1	日配业务		1600000		277000.0033	0.173125002		202509	M
2	省区	1	大客户	1	华东大区	13	浙江省	8	杭州市				1	日配业务		8300000		1335994.93	0.160963245		202509	M
2	省区	1	大客户	1	华东大区	13	浙江省	9	宁波市				1	日配业务		18500000		1546928.328	0.083617747		202509	M
2	省区	1	大客户	1	华东大区	13	浙江省	36	台州市				1	日配业务		2850000		483763.8376	0.169741697		202509	M
2	省区	1	大客户	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A				1	日配业务		0		0	0		202509	M
2	省区	1	大客户	1	华东大区	11	安徽省	14	合肥市				1	日配业务		14500000		3030521.671	0.209001495		202509	M
2	省区	1	大客户	1	华东大区	11	安徽省	45	阜阳市				1	日配业务		2500000		530283.3416	0.212113337		202509	M
2	省区	1	大客户	1	华东大区	18	湖北省	32	武汉市				1	日配业务		2971600		518384.1278	0.174446133		202509	M
2	省区	1	大客户	2	华南大区	15	福建省	5	福州市				1	日配业务		21703000		5568550.567	0.256579762		202510	M
2	省区	1	大客户	2	华南大区	15	福建省	4	厦门市				1	日配业务		5800000		1353300.012	0.233327588		202510	M
2	省区	1	大客户	2	华南大区	15	福建省	1	泉州市				1	日配业务		5040000		1020000.012	0.202380955		202510	M
2	省区	1	大客户	2	华南大区	15	福建省	2	莆田市				1	日配业务		4355000		952279.9778	0.2186636		202510	M
2	省区	1	大客户	2	华南大区	15	福建省	3	南平市				1	日配业务		3192000		843482.5862	0.264248931		202510	M
2	省区	1	大客户	2	华南大区	15	福建省	26	三明市				1	日配业务		2736000		577439.9808	0.211052625		202510	M
2	省区	1	大客户	2	华南大区	15	福建省	25	宁德市				1	日配业务		0		0			202510	M
2	省区	1	大客户	2	华南大区	15	福建省	24	龙岩市				1	日配业务		3690000		733857.1	0.198877263		202510	M
2	省区	1	大客户	2	华南大区	20	广东深圳	15	深圳市				1	日配业务		18000000		3597920.277	0.19988446		202510	M
2	省区	1	大客户	2	华南大区	14	江西省	39	南昌市				1	日配业务		2754889.73		928134.2282	0.336904312		202510	M
2	省区	1	大客户	2	华南大区	906	广东广州	40	广东广州				1	日配业务		10130000		2057821.99	0.203141361		202510	M
2	省区	1	大客户	3	华西大区	32	重庆市	12	重庆主城				1	日配业务		41448000		8270760.001	0.199545455		202510	M
2	省区	1	大客户	3	华西大区	32	重庆市	23	万州区				1	日配业务		1496000		370056	0.247363636		202510	M
2	省区	1	大客户	3	华西大区	32	重庆市	22	黔江区				1	日配业务		1995000		413820	0.207428571		202510	M
2	省区	1	大客户	3	华西大区	32	重庆市	46	石柱县				1	日配业务		0		0			202510	M
2	省区	1	大客户	3	华西大区	24	四川省	13	成都市				1	日配业务		22932000		5189239.908	0.226288152		202510	M
2	省区	1	大客户	3	华西大区	24	四川省	42	宜宾				1	日配业务		2740000		566406.1069	0.206717557		202510	M
2	省区	1	大客户	3	华西大区	23	贵州省	16	贵阳市				1	日配业务		5900000		1382666.05	0.234350178		202510	M
